"","resp.new.1","resp.new.2","resp.trt.1","resp.trt.2","label.post.prob.1","label.post.prob.2","label.post.mean.1","label.post.mean.2","fit.post.prob.1","fit.post.prob.2","fit.post.mean.1","fit.post.mean.2"
"3438",101,24,113,38,0.968266666666667,0.9641,0.652815465932188,0.174037344370352,0.962070465087891,0.966860830783844,0.623189628124237,0.186568811535835
"3439",39,25,28,9,0.0389,0.000566666666666667,0.275985239337566,0.181950185392042,0.0870660841464996,0.0190750956535339,0.300229728221893,0.197119146585464
"3440",52,22,36,14,0.0157,0.0352333333333333,0.35348188780987,0.167066945301386,0.0645046830177307,0.0605990290641785,0.370986610651016,0.1855199187994
"3441",94,43,88,46,0.372166666666667,0.666533333333333,0.604436783078121,0.287387445140055,0.383466064929962,0.673304975032806,0.580830812454224,0.282945811748505
"3442",36,50,34,38,0.254133333333333,0.0817333333333333,0.262149436266098,0.32691473411192,0.293697714805603,0.0955377221107483,0.286263436079025,0.327630519866943
"3443",29,26,29,25,0.353766666666667,0.3659,0.214259124149266,0.185472613588736,0.361166656017303,0.376866340637207,0.245262160897255,0.20503368973732
"3444",88,60,86,67,0.519233333333333,0.8566,0.569751029503193,0.387356519272481,0.537155032157898,0.869441747665405,0.553782224655151,0.370173424482346
"3445",97,66,97,86,0.636433333333333,0.994733333333333,0.62608624159992,0.4261082922001,0.625043749809265,0.987500846385956,0.603508055210114,0.402588993310928
"3446",67,70,70,84,0.6537,0.976633333333333,0.444186876210838,0.446117797867633,0.66023850440979,0.983632802963257,0.440043747425079,0.423317968845367
"3447",36,73,32,88,0.2015,0.981166666666667,0.257905390503835,0.467872877422304,0.267983764410019,0.984593152999878,0.280044168233871,0.449423670768738
"3448",55,45,58,64,0.605766666666667,0.992933333333333,0.373995290573409,0.297991678287735,0.622983515262604,0.988166868686676,0.387649714946747,0.299346327781677
"3449",82,15,87,8,0.772833333333333,0.0269333333333333,0.536082541168055,0.122706790702138,0.762229859828949,0.0498117208480835,0.526875555515289,0.14736570417881
"3450",59,37,62,49,0.625633333333333,0.938533333333333,0.396724947042473,0.25324797493642,0.640978515148163,0.94653332233429,0.409674942493439,0.260710924863815
"3451",91,64,92,70,0.6609,0.833933333333333,0.588803344163481,0.412556128063649,0.646340548992157,0.851741373538971,0.572082877159119,0.3907191157341
"3452",93,71,100,68,0.8768,0.480166666666667,0.60186012793788,0.457136987710631,0.860870838165283,0.486867845058441,0.580843865871429,0.432142376899719
"3453",39,33,30,50,0.0619666666666667,0.985,0.277513212007501,0.228838946883725,0.112545907497406,0.982822179794312,0.303627222776413,0.239355653524399
"3454",81,23,76,19,0.3517,0.158233333333333,0.52767228780952,0.171920753954845,0.378586143255234,0.193080067634583,0.515787780284882,0.186035796999931
"3455",33,42,33,44,0.338266666666667,0.624366666666667,0.243320580501258,0.28035922846707,0.367402911186218,0.618455410003662,0.269820153713226,0.287009119987488
"3456",43,53,36,47,0.1138,0.290666666666667,0.303270270715865,0.344824964315187,0.17026561498642,0.28882822394371,0.322055518627167,0.340237468481064
"3457",72,17,70,28,0.4536,0.9071,0.473026559580204,0.135847959585557,0.459492564201355,0.904003024101257,0.472425431013107,0.160122960805893
"3458",63,65,61,78,0.420766666666667,0.968666666666667,0.418839880186834,0.414613400345254,0.429902136325836,0.973521590232849,0.423050194978714,0.399470299482346
"3459",95,48,89,61,0.3832,0.954,0.609216468728508,0.317331875659945,0.392719209194183,0.961025834083557,0.587130188941956,0.309196650981903
"3460",94,86,104,99,0.924366666666667,0.9693,0.613644125008571,0.55394292005165,0.93150383234024,0.981534063816071,0.584848821163177,0.517119586467743
"3461",77,57,78,86,0.633633333333333,0.999933333333333,0.501257622105901,0.367348309291166,0.614965438842773,1.00108253955841,0.493917465209961,0.356912344694138
"3462",41,33,38,60,0.250666666666667,0.9996,0.290523553281184,0.229537549549175,0.277113735675812,0.997212469577789,0.315353989601135,0.23844350874424
"3463",52,50,46,41,0.182833333333333,0.155433333333333,0.356664613266351,0.327351357202191,0.214415311813354,0.162590026855469,0.372225761413574,0.323851853609085
"3464",89,57,70,57,0.0295,0.5904,0.574658808243017,0.369398366115018,0.0790103077888489,0.593322396278381,0.556306838989258,0.355260848999023
"3465",100,19,108,39,0.906033333333333,0.996366666666667,0.647585684945736,0.143004419503997,0.916041433811188,0.99995344877243,0.617449820041656,0.160585105419159
"3466",45,66,31,78,0.0160333333333333,0.957066666666667,0.314418488262168,0.422613938574071,0.0618179440498352,0.963316380977631,0.328857392072678,0.408987194299698
"3467",24,33,37,38,0.927933333333333,0.738433333333333,0.182624978721186,0.225951123805141,0.899344623088837,0.740187168121338,0.218474417924881,0.240379258990288
"3468",78,59,70,54,0.227133333333333,0.375,0.50845848534745,0.379199590725743,0.224885910749435,0.37347149848938,0.496422499418259,0.367554515600204
"3469",66,18,58,5,0.189066666666667,0.000433333333333333,0.43596003626919,0.143114546569747,0.184648871421814,0.0267101526260376,0.440914511680603,0.164993524551392
"3470",100,76,101,71,0.671333333333333,0.373766666666667,0.646879306444043,0.491835425908296,0.669690251350403,0.403683543205261,0.620360016822815,0.460979342460632
"3471",56,60,58,79,0.572,0.994233333333333,0.37828521870446,0.38485345346438,0.583224892616272,0.990392029285431,0.383383095264435,0.371094942092896
"3472",65,86,65,81,0.5154,0.4256,0.432005154572398,0.549429946212589,0.526617467403412,0.453195840120316,0.42633256316185,0.511995553970337
"3473",46,27,61,38,0.952066666666667,0.910533333333333,0.319318742293783,0.195099226987338,0.93757688999176,0.915626287460327,0.339272856712341,0.208349406719208
"3474",105,60,95,49,0.2014,0.123733333333333,0.676788345935048,0.390208303271862,0.229417741298676,0.141264796257019,0.645066738128662,0.372090429067612
"3475",32,93,39,88,0.7658,0.402633333333333,0.227764578427626,0.599579822622491,0.739190876483917,0.410969436168671,0.251311302185059,0.560898780822754
"3476",35,28,39,29,0.5837,0.492766666666667,0.252877789922482,0.197772637828837,0.581859171390533,0.483149588108063,0.281295657157898,0.211808145046234
"3477",77,27,85,39,0.873666666666667,0.924766666666667,0.501362600444629,0.196746427634467,0.867715239524841,0.938694357872009,0.497075706720352,0.209913551807404
"3478",102,85,98,101,0.422233333333333,0.985833333333333,0.661836694243606,0.548753345526364,0.454758435487747,0.977838277816772,0.629903674125671,0.512760162353516
"3479",102,43,95,66,0.3282,0.997566666666667,0.655643046244379,0.289405153641495,0.341733694076538,0.992660760879517,0.625693440437317,0.282367259263992
