"","resp.new.1","resp.new.2","resp.trt.1","resp.trt.2","label.post.prob.1","label.post.prob.2","label.post.mean.1","label.post.mean.2","fit.post.prob.1","fit.post.prob.2","fit.post.mean.1","fit.post.mean.2"
"4571",101,13,89,27,0.1193,0.9775,0.65798458869574,0.105053427846955,0.133564412593842,0.957544505596161,0.636106193065643,0.125490471720695
"4572",26,78,42,74,0.970066666666667,0.433,0.192715488326711,0.503095250662894,0.962526202201843,0.401659965515137,0.222680121660233,0.482855618000031
"4573",94,93,97,78,0.7337,0.0785333333333333,0.610774721101523,0.599807642945401,0.74518209695816,0.0788466036319733,0.596684575080872,0.570334732532501
"4574",36,87,45,72,0.840033333333333,0.0841,0.252828202350444,0.55812022425435,0.831985235214233,0.0850282311439514,0.272229552268982,0.531076014041901
"4575",38,94,52,94,0.949733333333333,0.6415,0.26347952548273,0.604841799248136,0.944653034210205,0.659557700157166,0.285995751619339,0.572669506072998
"4576",30,43,53,52,0.996166666666667,0.8687,0.222121239754515,0.290657259868113,0.996726036071777,0.87565141916275,0.248782828450203,0.292435735464096
"4577",90,67,110,65,0.9975,0.493966666666667,0.580349961370762,0.434693728456133,1.00103354454041,0.511213302612305,0.571687936782837,0.419678032398224
"4578",52,50,37,32,0.0229333333333333,0.0103333333333333,0.352859487419747,0.330532168103747,0.0392569899559021,-0.0102131962776184,0.367638558149338,0.330688416957855
"4579",83,20,76,14,0.284966666666667,0.0674666666666667,0.538863596147928,0.153839863025329,0.318870067596436,0.0684543251991272,0.533001840114594,0.169256463646889
"4580",79,18,97,24,0.990366666666667,0.704666666666667,0.514377871475546,0.142638454883844,0.992413103580475,0.706312298774719,0.51186603307724,0.159464716911316
"4581",56,22,62,22,0.771233333333333,0.324933333333333,0.373882969408937,0.170075615298425,0.769075632095337,0.327746361494064,0.384149432182312,0.186437517404556
"4582",87,88,116,78,0.9999,0.2029,0.565297756317747,0.566902640173894,1.00840735435486,0.21948653459549,0.555339753627777,0.540010690689087
"4583",67,56,91,59,0.998533333333333,0.713133333333333,0.437595572509768,0.364849874924819,1.00526738166809,0.70435094833374,0.437718272209167,0.364181369543076
"4584",89,42,85,46,0.465933333333333,0.6808,0.571349698342684,0.284814829078789,0.477808803319931,0.686300933361053,0.56272679567337,0.290107160806656
"4585",50,60,59,65,0.845733333333333,0.801866666666667,0.340234548661134,0.388124428951832,0.845923662185669,0.78898823261261,0.353838741779327,0.380086600780487
"4586",87,33,89,37,0.717333333333333,0.637566666666667,0.560230807925178,0.232921706960925,0.722110152244568,0.649354755878448,0.548497021198273,0.239464446902275
